latitude;longitude;descr_cat_veh;descr_agglo;descr_athmo;description_intersection;age;descr_grav;descr_motif_traj;descr_type_col
43.7;1.81667;2;2;2;1;58;3;2;1
49.2;0.716667;1;2;2;2;72;3;2;1
49.3;1.35;2;2;2;1;55;3;2;1
49.0;2.38333;1;2;2;2;39;3;1;1
43.6833;4.13333;1;2;2;1;41;3;2;1
43.6667;3.85;2;2;2;1;34;3;2;1
43.6;3.88333;1;2;2;1;35;3;1;1
43.2833;3.28333;1;2;2;2;32;3;2;1
45.6;5.63333;2;1;1;1;48;2;1;1
42.6084;2.39972;2;1;2;1;34;2;2;1
42.4667;1.93333;2;1;2;1;71;2;2;1
48.3833;-3.3;2;1;2;2;70;2;2;1
48.05;1.98333;2;1;1;1;49;2;1;1
44.5167;3.91667;2;1;1;1;64;2;2;1
49.3;2.93333;2;1;2;1;53;2;1;1
49.5833;2.08333;2;1;1;1;45;2;1;1
49.2667;2.36667;2;1;1;1;44;2;1;1
49.2667;2.36667;2;1;1;1;75;2;2;1
49.3833;2.08333;2;1;1;1;53;2;1;1
44.1167;3.83333;2;1;2;1;57;2;1;1
43.9333;4.31667;1;1;2;1;49;2;1;1
47.8167;7.25;2;1;2;1;67;2;1;1
48.4667;3.43333;1;1;1;1;66;2;1;1
49.1667;-0.583333;1;1;1;1;39;2;1;1
49.3;0.183333;2;1;1;1;36;2;1;1
49.25;-0.366667;2;1;1;2;64;2;1;1
49.25;-0.366667;2;1;1;2;38;2;1;1
43.5167;2.1;2;1;2;1;76;2;2;1
47.8167;-1.95;2;1;1;1;63;2;1;1
44.1667;4.08333;2;1;2;1;68;2;2;1
44.2333;4.45;2;1;2;1;36;2;2;1
44.2333;4.13333;2;1;1;1;48;2;1;1
43.8;4.23333;2;1;2;1;76;2;2;1
45.5;6.91667;2;1;1;1;37;2;1;1
43.3;6.08333;2;1;2;1;53;2;1;1
46.0833;-0.916667;2;1;1;1;82;2;1;1
44.8333;0.666667;2;1;2;1;63;2;1;1
48.6833;5.85;2;1;2;2;51;2;1;1
48.6833;5.85;2;1;2;2;24;2;1;1
48.6333;6.3;2;1;2;1;64;2;1;1
45.1833;4.18333;2;1;2;1;65;2;1;1
45.2167;3.93333;2;1;1;2;74;2;2;1
49.0167;3.9;2;1;1;1;58;2;1;1
46.3333;6.56667;2;1;1;1;38;2;1;1
46.3333;6.56667;1;1;1;1;43;2;1;1
48.6167;4.9;1;1;2;1;60;2;1;1
46.0667;6.53333;2;1;1;1;64;2;1;1
46.3333;6.68333;2;1;1;1;35;2;2;1
48.0667;4.46667;2;1;2;1;36;2;2;1
43.8333;1.75;2;1;2;1;40;2;1;1
43.9667;2.06667;2;1;2;1;33;2;1;1
49.0833;4.21667;2;1;2;1;34;2;2;1
49.0833;4.21667;2;1;2;1;29;2;2;1
48.8333;3.75;2;1;2;1;40;2;1;1
47.4167;4.9;2;1;1;1;47;2;1;1
46.95;4.68333;2;1;1;1;35;2;2;1
43.4833;3.8;2;1;2;1;51;2;2;1
43.8333;3.91667;2;1;1;1;73;2;2;1
48.6333;4.95;2;1;1;1;48;2;1;1
43.6333;1.6;2;1;1;1;60;2;1;1
43.5848;1.52611;2;1;1;1;36;2;1;1
43.6;1.43333;2;1;2;1;45;2;2;1
47.2667;-0.083333;1;1;2;1;30;2;1;1
47.2667;-0.083333;1;1;2;1;30;2;1;1
47.3781;-0.108056;1;1;2;1;87;2;2;1
47.3781;-0.108056;1;1;2;1;86;2;2;1
48.4333;3.75;2;1;1;1;45;2;1;1
48.2333;4.61667;2;1;2;1;34;2;2;1
46.9;-0.333333;2;1;1;1;55;2;2;1
43.1;5.88333;1;1;2;1;34;2;1;1
43.4;5.93333;1;1;2;1;46;2;2;1
49.1667;2.68333;1;1;2;1;66;2;2;1
49.1667;2.68333;1;1;2;1;27;2;2;1
42.6833;2.88333;2;1;1;1;33;2;1;1
42.6833;2.88333;2;1;1;1;36;2;1;1
42.6833;2.88333;2;1;1;1;74;2;2;1
42.75;2.98333;2;1;2;1;64;2;2;1
42.75;2.98333;2;1;2;1;39;2;2;1
46.9667;-1.0;2;1;2;1;39;2;1;1
46.6167;-1.58333;2;1;2;1;70;2;2;1
46.6167;-1.58333;2;1;2;1;65;2;2;1
46.6667;-1.43333;2;1;2;1;81;2;2;1
48.5333;7.46667;2;1;1;1;61;2;2;1
48.0667;-0.633333;2;1;2;1;52;2;1;1
46.4833;6.06667;2;1;1;1;39;2;2;1
46.3667;5.71667;2;1;2;1;62;2;1;1
47.15;5.63333;2;1;2;1;34;2;2;1
43.3583;-1.7;2;1;1;1;80;2;2;1
43.3583;-1.775;1;1;1;1;37;2;2;1
43.35;-1.55;2;1;1;1;77;2;2;1
44.5167;0.033333;2;1;1;1;49;2;2;1
50.3;3.48333;2;1;2;1;33;2;2;1
43.3583;-1.775;2;1;1;1;34;2;2;1
48.65;0.766667;1;1;2;1;61;2;2;1
45.1167;5.7;1;1;2;1;36;2;2;1
45.1167;5.7;1;1;2;1;34;2;2;1
45.6333;5.11667;2;1;1;1;49;2;1;1
45.0333;5.76667;2;1;1;1;41;2;1;1
44.95;5.76667;2;1;2;1;55;2;1;1
45.4667;4.83333;2;1;2;1;72;2;2;1
44.9667;5.7;2;1;1;1;56;2;2;1
45.1667;5.71667;2;1;2;1;59;2;1;1
45.1667;5.71667;2;1;2;1;60;2;1;1
47.3333;-0.183333;2;1;2;1;68;2;2;1
43.2333;0.00166667;2;1;2;1;55;2;1;1
43.2333;0.00166667;2;1;2;1;30;2;1;1
43.2333;0.00166667;2;1;2;1;55;2;1;1
43.4333;0.583333;2;1;2;1;51;2;1;1
43.4333;0.583333;2;1;2;1;36;2;1;1
43.7667;-0.033333;2;1;1;1;83;2;2;1
43.7667;-0.033333;1;1;1;1;53;2;1;1
44.4;0.716667;1;1;1;1;70;2;1;1
44.2333;0.683333;2;1;1;1;39;2;1;1
47.0;2.1;2;1;2;1;44;2;1;1
46.95;1.31667;2;1;1;1;46;2;2;1
45.7167;-0.583333;1;1;2;1;52;2;2;1
47.675;7.36667;1;1;2;1;52;2;1;1
42.6333;2.75;1;2;2;1;93;2;1;1
42.6333;2.75;1;2;2;1;33;2;2;1
48.5167;-2.78333;2;2;2;2;41;2;2;1
48.5167;-2.78333;2;2;2;2;39;2;2;1
47.9833;-4.18333;1;2;2;1;30;2;2;1
48.5833;-3.83333;2;2;2;1;40;2;2;1
48.5833;-3.83333;2;2;2;1;48;2;2;1
48.5833;-3.83333;2;2;2;1;46;2;2;1
48.5833;-3.83333;2;2;2;1;16;2;2;1
47.95;1.88333;2;2;2;2;49;2;1;1
47.9167;1.9;2;2;2;1;57;2;1;1
47.9333;1.91667;1;2;2;2;56;2;1;1
47.95;1.88333;2;2;2;1;50;2;1;1
49.2833;2.91667;2;2;2;1;37;2;1;1
47.5833;1.38333;2;2;1;1;49;2;2;1
47.8;7.13333;2;2;2;2;92;2;1;1
48.1;7.3;1;2;2;2;33;2;1;1
48.65;-2.01667;2;2;2;1;15;2;1;1
48.0833;-1.68333;2;2;2;2;43;2;2;1
47.2667;-0.083333;2;2;2;1;62;2;1;1
44.0833;4.08333;2;2;2;1;40;2;1;1
44.0833;4.08333;2;2;2;1;36;2;2;1
43.9664;4.79584;2;2;2;1;42;2;2;1
43.1;5.88333;1;2;2;1;31;2;2;1
43.1;5.88333;1;2;2;1;45;2;2;1
43.1;5.88333;1;2;2;1;35;2;2;1
43.1167;5.93333;2;2;2;1;56;2;1;1
46.15;-1.08333;1;2;2;1;66;2;2;1
46.1667;-1.15;2;2;2;1;87;2;2;1
46.1667;-1.15;2;2;2;1;80;2;2;1
46.5833;0.333333;1;2;2;1;31;2;1;1
48.6833;6.2;1;2;1;2;39;2;1;1
48.55;6.38333;2;2;2;1;34;2;2;1
48.6667;6.15;2;2;2;2;47;2;2;1
48.6833;6.15;2;2;1;2;85;2;2;1
48.6833;6.15;2;2;1;2;66;2;1;1
48.9667;4.31667;1;2;1;2;36;2;2;1
49.1667;1.33333;2;2;2;1;62;2;1;1
45.75;-0.633333;2;2;2;1;89;2;2;1
45.75;-0.633333;2;2;2;1;53;2;1;1
46.1667;-1.15;1;2;2;2;71;2;2;1
46.1667;-1.15;1;2;2;1;77;2;2;1
49.0;2.38333;1;2;2;2;36;2;2;1
49.05;2.1;2;2;1;1;40;2;2;1
49.05;2.1;2;2;1;1;40;2;2;1
49.05;2.1;2;2;1;1;39;2;2;1
48.9833;2.2;2;2;1;1;61;2;2;1
43.6;3.88333;2;2;1;2;56;2;2;1
43.6;3.88333;1;2;2;1;40;2;2;1
43.6;3.88333;1;2;2;1;34;1;2;1
43.6;3.88333;2;2;2;2;38;1;2;1
43.6;3.88333;2;2;2;2;81;1;2;1
48.1167;5.13333;2;2;2;1;58;1;1;1
47.8333;5.33333;2;2;2;1;61;1;1;1
43.6;1.43333;1;2;2;1;57;1;1;1
43.6;1.43333;2;2;2;2;34;1;2;1
43.6;1.43333;2;2;1;1;52;1;2;1
43.6;1.43333;2;2;1;1;67;1;2;1
47.8167;-2.38333;2;2;2;1;89;1;2;1
46.0167;0.783333;2;2;2;1;46;1;2;1
47.2667;-0.083333;2;2;2;2;61;1;2;1
43.7833;4.3;2;2;2;2;57;1;1;1
48.0833;4.23333;2;2;1;2;34;1;2;1
48.4333;4.38333;2;2;2;2;15;1;1;1
48.6833;6.15;2;2;2;2;38;1;2;1
48.6333;5.83333;2;2;2;1;64;1;2;1
43.1;5.88333;2;2;2;2;61;1;2;1
43.1167;5.93333;2;2;2;1;57;1;2;1
43.1167;5.93333;2;2;2;1;44;1;1;1
42.4983;2.03472;2;2;2;1;45;1;1;1
43.6;1.43333;2;2;2;1;38;1;2;1
49.25;2.58333;2;2;2;2;63;1;1;1
49.3667;2.43333;2;2;1;1;38;1;2;1
49.3833;2.5;1;2;2;1;73;1;1;1
49.2;2.05;2;2;2;2;72;1;2;1
46.7242;1.65167;2;2;2;1;75;1;2;1
46.6667;-1.43333;2;2;2;1;41;1;2;1
46.6667;-1.43333;2;2;2;1;33;1;2;1
46.6667;-1.43333;2;2;2;1;35;1;2;1
45.55;2.31667;2;2;2;1;55;1;1;1
48.5833;7.75;2;2;2;2;78;1;2;1
44.5;0.166667;1;2;2;1;50;1;1;1
47.8833;-1.13333;2;2;2;1;40;1;2;1
46.7667;5.46667;2;2;2;1;78;1;2;1
46.4333;5.35;2;2;2;1;33;1;1;1
43.3333;-0.416667;2;2;2;1;69;1;2;1
43.3;-0.366667;2;2;2;1;51;1;2;1
43.0;-0.816667;1;2;2;1;59;1;1;1
43.4;-1.45;1;2;1;1;57;1;1;1
49.1333;4.2;2;2;2;1;42;1;2;1
49.35;4.2;1;2;2;1;22;1;2;1
43.3583;-1.775;2;2;2;1;42;1;2;1
43.4833;-1.48333;2;2;2;2;53;1;1;1
43.3583;-1.7;2;2;2;1;38;1;2;1
43.4833;-1.56667;2;2;2;1;58;1;1;1
43.3833;-1.3;2;2;1;2;42;1;1;1
44.4667;2.46667;2;2;2;1;90;1;2;1
50.7667;2.71667;2;2;2;1;37;1;1;1
50.3667;3.11667;2;2;2;2;71;1;2;1
50.4667;3.4;2;2;1;1;62;1;2;1
50.5667;3.21667;2;2;2;1;41;1;1;1
50.2833;3.96667;2;2;2;1;78;1;2;1
50.2833;3.96667;1;2;1;1;57;1;1;1
46.3167;-0.466667;2;2;2;1;59;1;2;1
46.2167;-0.133333;2;2;2;2;35;1;2;1
49.25;4.03333;1;2;2;2;40;1;2;1
45.1667;5.71667;2;2;2;1;51;1;1;1
45.1667;5.71667;1;2;2;1;50;1;1;1
43.2333;0.083333;2;2;2;2;34;1;2;1
48.05;7.13333;2;2;2;2;70;1;1;1
47.7833;7.33333;2;2;2;2;82;1;1;1
47.7833;7.33333;2;2;1;1;47;1;2;1
44.3833;0.316667;2;2;2;2;66;1;1;1
45.6333;-1.03333;2;2;2;2;43;1;2;1
45.6333;-1.03333;1;2;2;2;36;1;2;1
45.9333;-0.983333;2;2;2;2;40;1;2;1
46.1;-0.75;2;2;2;1;45;1;1;1
47.7833;7.28333;2;2;2;2;51;1;1;1
48.15;7.16667;1;2;2;1;64;1;1;1
47.6333;7.3;1;2;2;1;75;1;1;1
49.0;2.33333;2;2;2;1;34;1;2;1
49.0;2.28333;2;2;2;2;56;1;2;1
45.2333;1.36667;1;1;2;2;54;1;1;1
45.2167;1.45;2;1;1;1;34;1;2;1
43.9333;-0.366667;2;1;1;1;43;1;1;1
43.65;-0.383333;1;1;1;1;74;1;2;1
44.2;-1.23333;1;1;1;1;58;1;1;1
43.9667;0.366667;2;1;1;1;70;1;1;1
49.1;5.8;2;1;2;1;59;1;2;1
48.2;1.88333;1;1;2;1;32;1;2;1
48.2667;1.93333;2;1;2;1;67;1;2;1
48.7167;1.4;2;1;2;1;34;1;2;1
48.7167;1.4;1;1;2;1;78;1;2;1
48.7167;1.4;1;1;2;1;76;1;2;1
48.6333;1.15;2;1;1;1;58;1;1;1
48.05;6.4;2;1;1;1;68;1;2;1
47.9;6.74288;1;1;1;1;61;1;1;1
48.1833;6.45;2;1;1;1;58;1;1;1
48.3167;6.08333;2;1;2;2;63;1;1;1
48.0167;6.71667;2;1;2;2;67;1;2;1
48.1333;6.65;1;1;2;1;44;1;1;1
48.1833;6.15;2;1;2;1;35;1;2;1
48.2;6.1;2;1;2;1;97;1;2;1
48.1833;6.38333;2;1;1;1;38;1;1;1
44.9;1.48333;2;1;1;1;44;1;2;1
44.75;1.43333;2;1;1;1;52;1;1;1
47.45;6.7;2;1;1;1;59;1;2;1
47.45;6.7;2;1;1;1;86;1;2;1
47.1833;5.96667;1;1;1;1;62;1;1;1
47.2833;6.08333;1;1;1;1;59;1;1;1
48.45;4.6;2;1;2;1;46;1;2;1
47.0;2.45;2;1;2;1;58;1;2;1
45.5167;4.86667;2;1;2;2;56;1;2;1
45.3333;5.41667;2;1;2;1;65;1;2;1
44.8833;5.85;2;1;1;1;55;1;2;1
45.8333;5.35;2;1;2;1;40;1;2;1
47.1;5.9;2;1;1;1;74;1;2;1
47.0167;6.43333;2;1;1;1;64;1;1;1
47.1;5.88333;1;1;2;1;29;1;1;1
47.25;6.8;1;1;2;1;68;1;1;1
46.8;6.25;1;1;2;1;58;1;1;1
47.75;1.03333;1;1;2;1;45;1;1;1
47.7167;1.93333;1;1;2;1;65;1;1;1
47.8667;1.9;1;1;2;1;71;1;1;1
45.0667;0.866667;2;1;2;1;40;1;2;1
45.2167;0.566667;1;1;1;1;46;1;1;1
47.4333;2.81667;2;1;1;1;88;1;2;1
42.4333;2.56667;2;1;2;1;41;1;2;1
47.4167;0.85;2;1;2;1;89;1;2;1
46.4833;0.316667;2;1;2;1;34;1;2;1
46.7;0.216667;2;1;1;2;33;1;1;1
43.7333;-0.783333;2;1;2;1;72;1;2;1
43.1167;5.8;2;1;2;1;51;1;2;1
43.1833;5.71667;2;1;2;1;44;1;2;1
43.2167;6.61667;2;1;2;2;92;1;2;1
43.1833;6.05;2;1;2;1;77;1;2;1
43.4;5.93333;2;1;2;1;73;1;2;1
48.65;6.9;2;1;1;1;54;1;1;1
49.1833;6.33333;2;1;1;1;49;1;2;1
44.35;2.05;2;1;2;1;38;1;2;1
44.0333;2.53333;2;1;2;1;56;1;2;1
43.9;2.95;2;1;1;1;35;1;1;1
47.5167;5.43333;2;1;2;1;35;1;2;1
46.95;4.68333;1;1;2;1;67;1;1;1
47.2667;5.0;1;1;2;1;73;1;1;1
47.2667;5.0;2;1;2;1;74;1;1;1
47.0667;4.81667;2;1;2;1;93;1;2;1
48.1167;5.13333;2;1;2;1;38;1;2;1
49.2833;6.2;1;1;2;1;70;1;1;1
46.1667;1.06667;1;1;2;1;34;1;2;1
46.1667;1.06667;1;1;2;1;69;1;2;1
49.3667;6.16667;2;1;2;2;37;1;2;1
49.3;6.4;1;1;2;2;42;1;1;1
49.1167;6.63333;1;1;1;1;70;1;2;1
49.3;6.26667;2;1;1;1;33;1;2;1
49.3;6.26667;2;1;1;1;34;1;2;1
50.3333;1.85;2;1;2;1;54;1;2;1
45.8667;1.31667;2;1;2;1;46;1;2;1
49.35;0.516667;2;1;2;1;48;1;2;1
49.2333;1.0;2;1;2;1;62;1;2;1
47.4381;0.639444;2;1;2;1;67;1;1;1
47.3167;2.04029;2;1;2;1;39;1;1;1
47.05;4.38333;1;1;2;1;66;1;1;1
46.5833;3.93333;1;1;1;1;40;1;1;1
47.0333;4.26667;2;1;1;1;71;1;1;1
41.8714;8.96362;2;1;2;1;85;1;2;1
45.3;3.78333;1;1;2;1;80;1;1;1
48.25;7.18333;2;1;2;1;55;1;2;1
48.6167;7.5;2;1;2;1;35;1;2;1
48.6167;7.5;2;1;2;1;62;1;1;1
48.85;7.16667;2;1;2;1;85;1;2;1
43.6833;1.45;2;1;2;1;39;1;2;1
43.4167;1.11667;2;1;2;1;51;1;2;1
48.0;2.43333;1;1;2;1;50;1;1;1
48.2667;1.81667;1;1;2;1;53;1;1;1
48.3333;1.38333;2;1;2;1;68;1;2;1
44.6343;-1.13704;2;1;2;1;64;1;1;1
44.7333;-0.383333;2;1;2;1;90;1;2;1
44.8;-0.316667;1;1;1;1;56;1;1;1
47.5833;1.03333;2;1;2;1;47;1;2;1
47.5833;1.03333;2;1;2;1;73;1;2;1
46.1333;0.00138889;2;1;2;1;52;1;2;1
48.3;-0.616667;1;1;2;1;67;1;1;1
48.1333;-0.7;2;1;2;1;83;1;2;1
48.2167;-0.2;2;1;2;1;50;1;2;1
43.4667;1.21667;2;1;1;1;76;1;2;1
45.0667;3.16667;1;1;2;1;52;1;1;1
43.45;1.9;2;1;2;1;49;1;1;1
43.7333;-0.866667;2;1;2;1;90;1;2;1
43.9833;0.016667;2;1;2;1;49;1;2;1
44.2667;-0.516667;2;1;2;1;65;1;1;1
48.2833;-3.23333;2;1;2;1;23;1;1;1
48.2833;-3.23333;2;1;2;1;49;1;1;1
48.2833;-3.23333;2;1;2;1;17;1;1;1
46.2;-1.4;2;1;2;1;40;1;1;1
45.9112;0.739168;2;1;2;1;69;1;2;1
45.3167;2.58333;1;1;2;1;70;1;1;1
43.9333;0.616667;1;1;2;2;61;1;1;1
47.2833;5.76667;2;1;2;2;37;1;2;1
44.4564;0.295;2;1;2;1;69;1;1;1
44.4833;0.966667;1;1;2;1;76;1;1;1
44.6;0.366667;1;1;2;1;55;1;1;1
45.7167;5.95;2;1;2;1;72;1;2;1
44.4167;0.916667;2;1;1;2;80;1;2;1
44.2333;0.683333;2;1;2;1;54;1;2;1
44.5333;0.766667;2;1;2;1;91;1;2;1
44.25;0.266667;2;1;2;1;35;1;1;1
46.2;4.13333;1;1;2;1;70;1;1;1
46.75;4.53333;2;1;2;1;60;1;2;1
46.6167;4.8;2;1;2;1;52;1;1;1
45.8667;6.36667;2;1;2;1;55;1;2;1
46.35;6.35;2;1;2;1;37;1;2;1
45.9833;6.0;1;1;1;1;37;1;1;1
47.3833;5.75;2;1;2;1;49;1;2;1
47.8;6.1;2;1;2;1;94;1;2;1
47.55;6.41667;2;1;2;1;50;1;2;1
48.6833;-1.01667;1;1;1;2;50;1;1;1
48.6833;-0.95;2;1;1;1;75;1;1;1
49.2667;2.68333;2;1;2;1;52;1;2;1
49.2667;2.68333;2;1;2;1;55;1;2;1
48.7167;1.9;2;1;2;1;73;1;2;1
42.5667;8.9864;1;1;2;1;51;1;1;1
45.7667;-0.166667;2;1;2;2;38;1;2;1
49.0833;2.86667;1;1;2;1;46;1;1;1
49.1167;0.466667;2;1;2;2;37;1;1;1
49.05;1.95;2;1;1;2;62;1;1;1
49.1333;2.26667;2;1;1;1;39;1;2;1
48.75;0.633333;2;1;2;1;62;1;1;1
48.6167;0.7;1;1;2;1;61;1;1;1
47.95;3.23333;2;1;2;2;38;1;2;1
45.0667;3.7;2;1;2;1;41;1;1;1
45.0656;3.91473;2;1;2;1;66;1;2;1
45.8833;0.5;2;1;2;1;35;1;2;1
45.8833;0.5;2;1;2;1;49;1;2;1
45.8833;0.5;2;1;2;1;50;1;2;1
44.0167;3.98333;2;1;2;1;80;1;2;1
43.9833;3.71667;1;1;2;1;56;1;1;1
43.8333;4.35;2;1;2;1;37;1;2;1
44.35;3.95;2;1;2;1;34;1;2;1
44.0333;4.08333;2;1;2;1;83;1;2;1
44.2;-1.23333;2;2;1;1;54;1;2;1
43.6667;-0.583333;1;2;1;1;43;1;1;1
43.5333;-1.46667;2;2;2;1;61;1;2;1
43.6667;-1.4;2;2;2;2;64;1;2;1
45.25;3.21667;2;2;2;1;35;1;1;1
47.8167;1.08333;2;2;2;1;39;1;2;1
48.4;1.53333;1;2;1;1;47;1;1;1
48.1833;6.45;2;2;2;1;56;1;2;1
48.25;6.41667;2;2;2;2;33;1;1;1
48.1833;7.0;1;2;2;1;52;1;1;1
48.1833;6.45;1;2;2;2;61;1;1;1
48.1833;6.45;1;2;2;2;59;1;2;1
48.1833;6.45;1;2;2;2;29;1;2;1
47.8667;6.79167;1;2;2;1;39;1;1;1
48.2833;6.95;2;2;2;1;34;1;2;1
45.6167;6.28333;1;2;2;2;39;1;1;1
43.0;-0.816667;1;2;2;1;101;3;1;1
43.7667;0.3;2;1;2;1;35;3;1;1
43.7667;0.3;2;1;2;1;86;3;2;1
47.1;2.35;2;1;2;1;64;3;1;1
45.9207;5.84684;1;1;2;1;35;3;2;1
46.6861;0.245833;2;1;2;1;43;3;1;1
47.0;2.45;2;1;2;1;64;3;2;1
45.15;5.35;1;1;2;2;26;3;1;1
47.25;6.8;2;1;2;1;95;3;2;1
47.75;1.03333;2;1;2;1;40;3;1;1
47.7167;1.93333;2;1;2;1;68;3;1;1
47.8;1.63333;2;1;2;1;48;3;1;1
42.4333;2.56667;2;1;2;1;42;3;2;1
46.7333;0.316667;2;1;2;2;38;3;2;1
46.4833;0.316667;1;1;2;1;72;3;2;1
43.1833;6.05;1;1;2;1;61;3;2;1
47.2667;4.23333;2;1;1;1;37;3;2;1
47.2667;4.23333;1;1;1;1;53;3;1;1
47.5167;5.43333;1;1;2;1;55;3;2;1
47.3167;4.75;2;1;2;1;97;3;2;1
47.3167;5.31667;2;1;2;1;62;3;2;1
47.3167;5.31667;2;1;2;1;43;3;2;1
47.4381;0.639444;1;1;2;1;54;3;2;1
47.9167;1.31667;2;1;2;1;34;3;1;1
47.9167;1.31667;1;1;2;1;70;3;1;1
48.6;7.6;2;1;2;1;45;3;2;1
41.5909;9.27973;2;1;2;1;73;3;1;1
45.15;3.53333;2;1;1;1;38;3;1;1
45.15;3.53333;2;1;1;1;35;3;2;1
48.25;7.18333;1;1;2;1;46;3;2;1
49.35;2.71667;2;1;2;1;56;3;1;1
49.5;2.43333;1;1;2;1;60;3;2;1
49.5;2.9;1;1;2;1;34;3;2;1
49.2333;2.13333;1;1;2;1;50;3;2;1
44.6343;-1.13704;1;1;2;1;35;3;2;1
44.7;-1.03333;2;1;2;1;37;3;2;1
49.1667;4.46667;2;1;2;1;22;3;2;1
49.1667;4.46667;2;1;2;1;74;3;2;1
49.1667;4.46667;2;1;2;1;70;3;2;1
48.3;-0.616667;1;1;2;1;35;3;1;1
43.45;1.9;1;1;2;1;51;3;1;1
45.1167;3.15;2;1;2;1;101;3;2;1
48.3;-2.0;2;1;2;2;94;3;2;1
48.3;-2.0;2;1;2;2;103;3;2;1
48.3;-2.0;2;1;2;2;81;3;2;1
48.2833;-3.23333;2;1;2;1;33;3;1;1
46.2667;4.76667;2;1;2;1;60;3;2;1
46.8698;4.5725;2;1;2;1;83;3;1;1
46.95;5.23333;2;1;2;1;68;3;1;1
44.6;0.366667;2;1;2;1;85;3;2;1
45.7167;5.95;1;1;2;1;56;3;2;1
46.75;4.53333;1;1;2;1;36;3;2;1
46.0833;5.86667;2;1;2;1;39;3;2;1
46.0833;5.86667;2;1;2;1;81;3;2;1
42.5945;9.16584;2;1;2;1;74;3;2;1
48.6167;0.7;2;1;2;1;84;3;2;1
48.9833;2.86667;2;1;1;1;60;3;2;1
43.6931;4.61056;2;1;1;1;35;3;2;1
43.6931;4.61056;2;1;1;1;49;3;2;1
48.1167;5.13333;1;2;2;1;32;3;2;1
47.8333;5.33333;1;2;2;1;31;3;2;1
43.5167;1.2;2;2;2;2;90;3;2;1
43.5167;1.2;2;2;2;2;74;3;2;1
43.6;1.43333;1;2;1;1;32;3;1;1
47.8167;-2.38333;1;2;2;1;33;3;1;1
46.0167;0.783333;2;2;2;1;56;3;1;1
48.65;1.53333;1;2;2;1;25;3;2;1
43.8333;4.35;2;2;2;1;60;3;1;1
43.6833;4.43333;2;2;2;1;61;3;1;1
43.6833;4.43333;2;2;2;1;56;3;1;1
43.7833;4.3;1;2;2;2;48;3;1;1
48.0833;4.23333;1;2;1;2;42;3;2;1
48.4333;4.38333;2;2;2;2;36;3;1;1
48.6333;5.83333;2;2;2;1;47;3;1;1
43.1;5.88333;1;2;2;2;67;3;2;1
43.1167;5.93333;1;2;2;2;56;3;2;1
42.4983;2.03472;1;2;2;1;34;3;1;1
43.55;1.46667;2;2;2;1;41;3;1;1
43.5833;1.35;2;2;2;2;85;3;2;1
49.25;2.58333;1;2;2;2;66;3;2;1
49.3667;2.43333;1;2;1;1;46;3;2;1
49.2;2.05;1;2;2;2;53;3;1;1
45.55;2.31667;1;2;2;1;91;3;1;1
46.4667;-1.03333;1;2;2;1;45;3;1;1
46.4333;5.35;1;2;2;1;32;3;1;1
43.3333;-0.416667;1;2;2;1;30;3;2;1
43.4;-1.45;2;2;1;1;39;3;1;1
43.4167;-1.6;1;2;2;1;42;3;2;1
43.3833;-1.66667;2;2;2;1;62;3;2;1
43.3833;-1.3;1;2;1;2;33;3;1;1
50.7667;2.71667;1;2;2;1;29;3;2;1
50.3667;3.11667;1;2;2;2;31;3;2;1
50.7;2.91667;1;2;2;1;38;3;1;1
50.4667;3.4;1;2;1;1;66;3;2;1
50.5667;3.21667;1;2;2;1;38;3;2;1
50.2833;3.96667;1;2;2;1;61;3;2;1
50.2833;3.96667;2;2;1;1;70;3;2;1
46.2167;-0.133333;1;2;2;2;31;3;2;1
49.25;4.03333;1;2;2;2;39;3;2;1
45.3667;5.63333;1;2;2;1;30;3;1;1
45.3167;4.76667;2;2;1;1;80;3;2;1
43.2333;0.083333;1;2;2;2;73;3;2;1
43.2333;0.083333;1;2;2;2;36;3;2;1
48.05;7.13333;1;2;2;2;31;3;1;1
47.7833;7.33333;2;2;1;1;35;3;1;1
44.3833;0.316667;1;2;2;2;76;3;2;1
43.7667;-0.233333;2;2;2;1;36;3;2;1
46.1;-0.75;1;2;2;1;54;3;1;1
45.45;-0.433333;1;2;2;2;41;3;1;1
47.7833;7.28333;2;2;2;2;71;3;1;1
47.5833;7.25;2;2;2;1;63;3;2;1
48.15;7.16667;2;2;2;1;69;3;2;1
47.6333;7.3;1;2;2;1;55;3;1;1
49.1333;1.78333;2;2;2;1;97;3;2;1
49.1333;1.78333;2;2;2;1;92;3;2;1
45.2167;1.45;1;1;1;1;30;3;1;1
43.9333;-0.366667;1;1;1;1;64;3;1;1
43.65;-0.383333;2;1;1;1;95;3;2;1
43.8753;-0.436389;1;1;2;1;68;3;2;1
44.2;-1.23333;2;1;1;1;45;3;1;1
43.9667;0.366667;2;1;1;1;46;3;1;1
49.1833;5.5;2;1;1;1;50;3;1;1
49.1;5.8;2;1;2;1;61;3;2;1
48.2;1.88333;1;1;2;1;32;3;2;1
48.2667;1.93333;2;1;2;1;42;3;2;1
48.6333;1.15;2;1;1;1;55;3;1;1
47.1;2.35;1;1;2;1;75;3;2;1
47.1;2.35;1;1;2;1;70;3;2;1
48.05;6.4;1;1;1;1;30;3;2;1
47.9;6.74288;2;1;1;1;40;3;2;1
48.0667;6.88333;2;1;1;1;33;3;1;1
